simulator,sim_method,single_qubit_noise_prob,two_qubit_noise_prob,num_qubits,graph_density,p,problem_idx,expectation,elapsed_time,sample
depolarizing-noise,deterministic,0.005,0.005,5,0.5,10,2,-3.61328125,79.34160804748535,2
depolarizing-noise,deterministic,0.005,0.005,5,0.5,10,2,-3.58984375,77.44815325737,3
pauli-y-noise,deterministic,0,0,5,0.5,12,2,-3.865234375,70.85015511512756,2
pauli-y-noise,deterministic,0.005,0.005,5,0.5,10,2,-3.005859375,86.12506914138794,2
depolarizing-noise,deterministic,0.02,0.02,5,0.5,10,2,-2.822265625,77.95781707763672,3
depolarizing-noise,deterministic,0.02,0.02,5,0.5,10,2,-2.90234375,67.66823840141296,2
pauli-z-noise,deterministic,0,0,5,0.5,12,2,-3.703125,66.42068338394165,3
depolarizing-noise,deterministic,0.005,0.005,5,0.5,10,2,-3.5703125,81.47648024559021,4
depolarizing-noise,deterministic,0.02,0.02,5,0.5,10,2,-2.880859375,80.19052648544312,4
pauli-x-noise,deterministic,0,0,5,0.5,12,2,-3.23046875,64.38957238197327,4
pauli-z-noise,deterministic,0.01,0.01,5,0.5,10,2,-3.544921875,80.35931301116943,2
pauli-y-noise,deterministic,0,0,5,0.5,12,2,-3.55859375,75.08678030967712,3
depolarizing-noise,deterministic,0.01,0.01,5,0.5,10,2,-3.314453125,81.53173446655273,1
pauli-z-noise,deterministic,0,0,5,0.5,12,2,-3.68359375,66.6505217552185,4
depolarizing-noise,deterministic,0.02,0.02,5,0.5,10,2,-2.841796875,86.37982511520386,1
pauli-z-noise,deterministic,0,0,5,0.5,12,2,-3.875,73.39889001846313,1
pauli-x-noise,deterministic,0,0,5,0.5,12,2,-3.923828125,71.72122859954834,1
pauli-x-noise,deterministic,0.01,0.01,5,0.5,11,2,-2.828125,78.66658997535706,3
depolarizing-noise,deterministic,0.01,0.01,5,0.5,10,2,-3.1953125,87.93922543525696,2
depolarizing-noise,deterministic,0,0,5,0.5,12,2,-3.845703125,70.46069669723511,1
pauli-x-noise,deterministic,0.02,0.02,5,0.5,11,2,-2.720703125,77.24187803268433,1
depolarizing-noise,deterministic,0,0,5,0.5,12,2,-3.869140625,72.82320499420166,2
pauli-y-noise,deterministic,0.01,0.01,5,0.5,11,2,-2.708984375,77.96452569961548,1
pauli-y-noise,deterministic,0.02,0.02,5,0.5,11,2,-2.646484375,73.98421907424927,3
pauli-x-noise,deterministic,0.02,0.02,5,0.5,11,2,-2.66015625,78.03602266311646,3
pauli-z-noise,deterministic,0.02,0.02,5,0.5,11,2,-3.296875,71.2608573436737,1
pauli-y-noise,deterministic,0.01,0.01,5,0.5,11,2,-2.6484375,80.43843460083008,4
pauli-y-noise,deterministic,0.005,0.005,5,0.5,11,2,-2.740234375,73.85890460014343,4
pauli-y-noise,deterministic,0.01,0.01,5,0.5,11,2,-2.703125,79.91693949699402,3
pauli-x-noise,deterministic,0.005,0.005,5,0.5,11,2,-2.759765625,74.24279761314392,4
pauli-x-noise,deterministic,0.01,0.01,5,0.5,11,2,-2.728515625,80.47203469276428,2
pauli-x-noise,deterministic,0.01,0.01,5,0.5,11,2,-2.703125,77.14310312271118,4
pauli-y-noise,deterministic,0.02,0.02,5,0.5,11,2,-2.6015625,76.10819244384766,1
pauli-y-noise,deterministic,0.02,0.02,5,0.5,11,2,-2.607421875,77.54267573356628,4
pauli-z-noise,deterministic,0.005,0.005,5,0.5,11,2,-3.279296875,80.8065390586853,1
pauli-z-noise,deterministic,0.005,0.005,5,0.5,11,2,-3.39453125,74.6061942577362,2
pauli-x-noise,deterministic,0.02,0.02,5,0.5,11,2,-2.662109375,83.7066216468811,4
pauli-x-noise,deterministic,0.02,0.02,5,0.5,11,2,-2.6328125,83.78572750091553,2
pauli-z-noise,deterministic,0.01,0.01,5,0.5,11,2,-3.478515625,81.8941285610199,4
pauli-z-noise,deterministic,0.005,0.005,5,0.5,11,2,-3.3046875,87.48429369926453,3
pauli-z-noise,deterministic,0.01,0.01,5,0.5,11,2,-3.49609375,86.26647877693176,3
depolarizing-noise,deterministic,0,0,5,0.5,12,2,-3.892578125,78.4438533782959,4
pauli-z-noise,deterministic,0.02,0.02,5,0.5,11,2,-3.23828125,74.51533150672913,3
pauli-x-noise,deterministic,0.005,0.005,5,0.5,11,2,-2.8828125,80.2272641658783,2
pauli-x-noise,deterministic,0.01,0.01,5,0.5,11,2,-2.736328125,86.04129099845886,1
pauli-y-noise,deterministic,0.02,0.02,5,0.5,11,2,-2.63671875,81.39618229866028,2
pauli-y-noise,deterministic,0.005,0.005,5,0.5,11,2,-2.953125,89.74168610572815,3
depolarizing-noise,deterministic,0,0,5,0.5,12,2,-3.830078125,79.61034083366394,3
pauli-y-noise,deterministic,0.01,0.01,5,0.5,11,2,-2.7890625,93.3100061416626,2
pauli-z-noise,deterministic,0.02,0.02,5,0.5,11,2,-3.373046875,93.46065878868103,4
pauli-z-noise,deterministic,0.005,0.005,5,0.5,11,2,-3.5,87.10959243774414,4
pauli-y-noise,deterministic,0.005,0.005,5,0.5,11,2,-3.0078125,90.7436249256134,1
pauli-z-noise,deterministic,0.02,0.02,5,0.5,11,2,-3.240234375,81.5704619884491,2
depolarizing-noise,deterministic,0.005,0.005,5,0.5,11,2,-3.41796875,82.20403122901917,1
depolarizing-noise,deterministic,0.01,0.01,5,0.5,11,2,-3.087890625,82.86418914794922,4
pauli-x-noise,deterministic,0.005,0.005,5,0.5,11,2,-3.013671875,86.02771306037903,3
pauli-z-noise,deterministic,0.01,0.01,5,0.5,11,2,-3.494140625,90.63085150718689,1
depolarizing-noise,deterministic,0.005,0.005,5,0.5,11,2,-3.44921875,85.6490592956543,3
pauli-x-noise,deterministic,0.005,0.005,5,0.5,11,2,-2.8828125,99.64071369171143,1
depolarizing-noise,deterministic,0.01,0.01,5,0.5,11,2,-3.1640625,94.25894784927368,3
depolarizing-noise,deterministic,0.02,0.02,5,0.5,11,2,-2.802734375,87.45429515838623,3
pauli-y-noise,deterministic,0.005,0.005,5,0.5,11,2,-2.94921875,88.68071913719177,2
depolarizing-noise,deterministic,0.01,0.01,5,0.5,11,2,-3.283203125,78.78569912910461,1
depolarizing-noise,deterministic,0.005,0.005,5,0.5,11,2,-3.447265625,86.01180958747864,4
depolarizing-noise,deterministic,0.005,0.005,5,0.5,11,2,-3.55078125,95.55275106430054,2
depolarizing-noise,deterministic,0.02,0.02,5,0.5,11,2,-2.8671875,96.75255298614502,2
depolarizing-noise,deterministic,0.02,0.02,5,0.5,11,2,-2.865234375,96.19130325317383,4
pauli-z-noise,deterministic,0.01,0.01,5,0.5,11,2,-3.458984375,93.90000700950623,2
depolarizing-noise,deterministic,0.02,0.02,5,0.5,11,2,-2.73046875,90.44594764709473,1
depolarizing-noise,deterministic,0.01,0.01,5,0.5,11,2,-3.12890625,86.76640844345093,2
pauli-x-noise,deterministic,0.02,0.02,5,0.5,12,2,-2.638671875,84.85072207450867,3
pauli-x-noise,deterministic,0.02,0.02,5,0.5,12,2,-2.6484375,89.16556239128113,1
pauli-y-noise,deterministic,0.01,0.01,5,0.5,12,2,-2.642578125,91.26239156723022,1
pauli-y-noise,deterministic,0.005,0.005,5,0.5,12,2,-2.724609375,84.08751440048218,4
pauli-z-noise,deterministic,0.02,0.02,5,0.5,12,2,-3.2734375,86.7003653049469,1
pauli-x-noise,deterministic,0.01,0.01,5,0.5,12,2,-2.9765625,101.4279465675354,3
pauli-x-noise,deterministic,0.005,0.005,5,0.5,12,2,-2.69921875,86.21965599060059,4
pauli-x-noise,deterministic,0.01,0.01,5,0.5,12,2,-2.61328125,87.97288918495178,4
pauli-y-noise,deterministic,0.02,0.02,5,0.5,12,2,-2.609375,87.48531436920166,4
pauli-y-noise,deterministic,0.01,0.01,5,0.5,12,2,-2.693359375,89.57121419906616,3
pauli-y-noise,deterministic,0.01,0.01,5,0.5,12,2,-2.78125,91.8923237323761,4
pauli-y-noise,deterministic,0.02,0.02,5,0.5,12,2,-2.638671875,88.77789640426636,1
pauli-y-noise,deterministic,0.02,0.02,5,0.5,12,2,-2.6328125,102.69748449325562,3
pauli-x-noise,deterministic,0.02,0.02,5,0.5,12,2,-2.66796875,90.66365718841553,2
pauli-x-noise,deterministic,0.01,0.01,5,0.5,12,2,-2.638671875,101.8146743774414,2
pauli-z-noise,deterministic,0.005,0.005,5,0.5,12,2,-3.271484375,96.54781031608582,2
pauli-z-noise,deterministic,0.005,0.005,5,0.5,12,2,-3.16015625,101.18068647384644,1
pauli-x-noise,deterministic,0.02,0.02,5,0.5,12,2,-2.693359375,98.21638202667236,4
pauli-z-noise,deterministic,0.01,0.01,5,0.5,12,2,-3.306640625,94.15948033332825,3
pauli-z-noise,deterministic,0.01,0.01,5,0.5,12,2,-3.52734375,97.53970623016357,4
pauli-x-noise,deterministic,0.01,0.01,5,0.5,12,2,-2.73046875,92.72036862373352,1
pauli-z-noise,deterministic,0.02,0.02,5,0.5,12,2,-3.072265625,97.17799711227417,3
pauli-z-noise,deterministic,0.005,0.005,5,0.5,12,2,-3.4140625,99.89480948448181,3
pauli-x-noise,deterministic,0.005,0.005,5,0.5,12,2,-2.873046875,99.57567930221558,2
pauli-y-noise,deterministic,0.02,0.02,5,0.5,12,2,-2.650390625,98.32534432411194,2
pauli-y-noise,deterministic,0.005,0.005,5,0.5,12,2,-2.82421875,88.00966596603394,1
pauli-y-noise,deterministic,0.005,0.005,5,0.5,12,2,-2.92578125,104.0030255317688,3
pauli-z-noise,deterministic,0.02,0.02,5,0.5,12,2,-3.294921875,95.94172167778015,2
pauli-y-noise,deterministic,0.01,0.01,5,0.5,12,2,-2.59765625,102.60777568817139,2
pauli-x-noise,deterministic,0.005,0.005,5,0.5,12,2,-2.96875,95.4561219215393,3
pauli-y-noise,deterministic,0.005,0.005,5,0.5,12,2,-2.6953125,88.99817943572998,2
pauli-z-noise,deterministic,0.02,0.02,5,0.5,12,2,-3.16796875,109.34537529945374,4
pauli-z-noise,deterministic,0.005,0.005,5,0.5,12,2,-3.283203125,110.80074453353882,4
depolarizing-noise,deterministic,0.01,0.01,5,0.5,12,2,-3.08984375,92.45486092567444,3
depolarizing-noise,deterministic,0.02,0.02,5,0.5,12,2,-2.685546875,92.29642248153687,3
pauli-z-noise,deterministic,0.01,0.01,5,0.5,12,2,-3.375,99.55056309700012,1
depolarizing-noise,deterministic,0.005,0.005,5,0.5,12,2,-3.267578125,94.19327211380005,4
depolarizing-noise,deterministic,0.005,0.005,5,0.5,12,2,-3.23828125,92.96499037742615,2
depolarizing-noise,deterministic,0.005,0.005,5,0.5,12,2,-3.3125,109.76288414001465,1
depolarizing-noise,deterministic,0.01,0.01,5,0.5,12,2,-3.080078125,109.44122290611267,4
depolarizing-noise,deterministic,0.02,0.02,5,0.5,12,2,-2.703125,93.25611162185669,2
pauli-x-noise,deterministic,0.005,0.005,5,0.5,12,2,-2.88671875,112.04583644866943,1
depolarizing-noise,deterministic,0.02,0.02,5,0.5,12,2,-2.796875,101.32143330574036,4
pauli-z-noise,deterministic,0.01,0.01,5,0.5,12,2,-3.537109375,101.45344066619873,2
depolarizing-noise,deterministic,0.02,0.02,5,0.5,12,2,-2.666015625,101.37310814857483,1
depolarizing-noise,deterministic,0.01,0.01,5,0.5,12,2,-3.146484375,117.78093385696411,1
depolarizing-noise,deterministic,0.005,0.005,5,0.5,12,2,-3.314453125,129.58750104904175,3
depolarizing-noise,deterministic,0.01,0.01,5,0.5,12,2,-2.958984375,105.56286096572876,2
pauli-y-noise,deterministic,0.001,0.001,5,0.5,1,2,-3.5078125,19.75827956199646,2
pauli-x-noise,deterministic,0.002,0.002,5,0.5,1,2,-3.423828125,19.788409948349,1
pauli-y-noise,deterministic,0.003,0.003,5,0.5,1,2,-3.40625,19.858638286590576,1
pauli-y-noise,deterministic,0.002,0.002,5,0.5,1,2,-3.37109375,19.898374557495117,4
pauli-y-noise,deterministic,0.002,0.002,5,0.5,1,2,-3.501953125,20.003034114837646,2
depolarizing-noise,deterministic,0.002,0.002,5,0.5,1,2,-3.384765625,20.01826000213623,2
pauli-z-noise,deterministic,0.003,0.003,5,0.5,1,2,-3.37890625,20.066595315933228,0
pauli-z-noise,deterministic,0.001,0.001,5,0.5,1,2,-3.404296875,20.069926261901855,2
pauli-x-noise,deterministic,0.002,0.002,5,0.5,1,2,-3.3828125,20.096256256103516,3
pauli-z-noise,deterministic,0.002,0.002,5,0.5,1,2,-3.3828125,20.126593112945557,1
pauli-x-noise,deterministic,0.001,0.001,5,0.5,1,2,-3.51953125,20.149221420288086,0
pauli-x-noise,deterministic,0.001,0.001,5,0.5,1,2,-3.3984375,20.148257970809937,2
pauli-y-noise,deterministic,0.002,0.002,5,0.5,1,2,-3.392578125,20.16744637489319,1
depolarizing-noise,deterministic,0.003,0.003,5,0.5,1,2,-3.474609375,20.15217423439026,4
pauli-y-noise,deterministic,0.003,0.003,5,0.5,1,2,-3.388671875,20.194161415100098,2
pauli-y-noise,deterministic,0.003,0.003,5,0.5,1,2,-3.375,20.210172414779663,3
depolarizing-noise,deterministic,0.001,0.001,5,0.5,1,2,-3.52734375,20.224831104278564,0
pauli-z-noise,deterministic,0.002,0.002,5,0.5,1,2,-3.4453125,20.246817350387573,3
pauli-z-noise,deterministic,0.002,0.002,5,0.5,1,2,-3.48828125,20.273597240447998,2
pauli-x-noise,deterministic,0.003,0.003,5,0.5,1,2,-3.45703125,20.284220457077026,2
pauli-x-noise,deterministic,0.001,0.001,5,0.5,1,2,-3.494140625,20.31219458580017,3
depolarizing-noise,deterministic,0.003,0.003,5,0.5,1,2,-3.408203125,20.314939975738525,1
depolarizing-noise,deterministic,0.001,0.001,5,0.5,1,2,-3.396484375,20.35039258003235,2
pauli-z-noise,deterministic,0.003,0.003,5,0.5,1,2,-3.3984375,20.389087438583374,3
pauli-z-noise,deterministic,0.003,0.003,5,0.5,1,2,-3.361328125,20.380451440811157,4
pauli-x-noise,deterministic,0.002,0.002,5,0.5,1,2,-3.53125,20.4266836643219,2
depolarizing-noise,deterministic,0.002,0.002,5,0.5,1,2,-3.357421875,20.457974672317505,4
pauli-z-noise,deterministic,0.003,0.003,5,0.5,1,2,-3.455078125,20.49545931816101,2
pauli-y-noise,deterministic,0.003,0.003,5,0.5,1,2,-3.4140625,20.478588342666626,4
pauli-y-noise,deterministic,0.001,0.001,5,0.5,1,2,-3.501953125,20.546767711639404,0
pauli-y-noise,deterministic,0.001,0.001,5,0.5,1,2,-3.49609375,20.528786659240723,4
pauli-z-noise,deterministic,0.001,0.001,5,0.5,1,2,-3.5078125,20.5500385761261,1
pauli-x-noise,deterministic,0.001,0.001,5,0.5,1,2,-3.498046875,20.552817583084106,4
pauli-x-noise,deterministic,0.002,0.002,5,0.5,1,2,-3.458984375,20.586762189865112,0
pauli-z-noise,deterministic,0.001,0.001,5,0.5,1,2,-3.42578125,20.576385974884033,4
pauli-y-noise,deterministic,0.001,0.001,5,0.5,1,2,-3.49609375,20.61755895614624,1
pauli-y-noise,deterministic,0.001,0.001,5,0.5,1,2,-3.466796875,20.73162817955017,3
pauli-z-noise,deterministic,0.002,0.002,5,0.5,1,2,-3.45703125,20.74706506729126,0
pauli-x-noise,deterministic,0.003,0.003,5,0.5,1,2,-3.375,20.758974075317383,3
pauli-x-noise,deterministic,0.003,0.003,5,0.5,1,2,-3.486328125,20.781551599502563,4
depolarizing-noise,deterministic,0.003,0.003,5,0.5,1,2,-3.509765625,20.85941219329834,0
pauli-y-noise,deterministic,0.002,0.002,5,0.5,1,2,-3.455078125,20.86750841140747,3
pauli-z-noise,deterministic,0.001,0.001,5,0.5,1,2,-3.49609375,20.96726894378662,3
pauli-y-noise,deterministic,0.002,0.002,5,0.5,1,2,-3.4453125,20.976961851119995,0
pauli-z-noise,deterministic,0.001,0.001,5,0.5,1,2,-3.396484375,21.016514539718628,0
depolarizing-noise,deterministic,0.001,0.001,5,0.5,1,2,-3.517578125,21.01261854171753,3
pauli-x-noise,deterministic,0.003,0.003,5,0.5,1,2,-3.4296875,21.037965297698975,1
depolarizing-noise,deterministic,0.003,0.003,5,0.5,1,2,-3.42578125,21.07591462135315,3
depolarizing-noise,deterministic,0.003,0.003,5,0.5,1,2,-3.416015625,21.099135398864746,2
depolarizing-noise,deterministic,0.002,0.002,5,0.5,1,2,-3.501953125,21.12606716156006,0
pauli-x-noise,deterministic,0.003,0.003,5,0.5,1,2,-3.517578125,21.146295070648193,0
pauli-z-noise,deterministic,0.003,0.003,5,0.5,1,2,-3.49609375,21.154705286026,1
depolarizing-noise,deterministic,0.002,0.002,5,0.5,1,2,-3.466796875,21.217473030090332,3
pauli-x-noise,deterministic,0.002,0.002,5,0.5,1,2,-3.47265625,21.24177646636963,4
pauli-x-noise,deterministic,0.001,0.001,5,0.5,1,2,-3.4765625,21.313490867614746,1
pauli-z-noise,deterministic,0.002,0.002,5,0.5,1,2,-3.515625,21.365583419799805,4
pauli-y-noise,deterministic,0.003,0.003,5,0.5,1,2,-3.41796875,21.406742095947266,0
depolarizing-noise,deterministic,0.001,0.001,5,0.5,1,2,-3.5078125,21.426706314086914,1
depolarizing-noise,deterministic,0.001,0.001,5,0.5,1,2,-3.537109375,21.55886483192444,4
depolarizing-noise,deterministic,0.002,0.002,5,0.5,1,2,-3.49609375,21.739892959594727,1
pauli-y-noise,deterministic,0.002,0.002,5,0.5,2,2,-3.361328125,7.933789968490601,4
pauli-x-noise,deterministic,0.002,0.002,5,0.5,2,2,-3.333984375,8.119155645370483,3
pauli-y-noise,deterministic,0.001,0.001,5,0.5,2,2,-3.494140625,8.478835582733154,2
pauli-y-noise,deterministic,0.001,0.001,5,0.5,2,2,-3.41015625,7.511147499084473,3
pauli-y-noise,deterministic,0.003,0.003,5,0.5,2,2,-3.2890625,8.049866914749146,3
pauli-y-noise,deterministic,0.003,0.003,5,0.5,2,2,-3.396484375,8.463712215423584,1
pauli-z-noise,deterministic,0.002,0.002,5,0.5,2,2,-3.48046875,8.291366338729858,3
pauli-z-noise,deterministic,0.001,0.001,5,0.5,2,2,-3.5078125,8.108188152313232,1
depolarizing-noise,deterministic,0.001,0.001,5,0.5,2,2,-3.50390625,8.445268869400024,0
pauli-z-noise,deterministic,0.002,0.002,5,0.5,2,2,-3.548828125,8.054935932159424,0
pauli-x-noise,deterministic,0.001,0.001,5,0.5,2,2,-3.494140625,8.591766119003296,3
pauli-y-noise,deterministic,0.001,0.001,5,0.5,2,2,-3.4453125,8.408480882644653,4
pauli-z-noise,deterministic,0.001,0.001,5,0.5,2,2,-3.46875,8.895727396011353,2
pauli-x-noise,deterministic,0.003,0.003,5,0.5,2,2,-3.361328125,8.234251737594604,3
pauli-x-noise,deterministic,0.003,0.003,5,0.5,2,2,-3.412109375,8.275071144104004,4
pauli-y-noise,deterministic,0.003,0.003,5,0.5,2,2,-3.33203125,9.059458255767822,2
pauli-z-noise,deterministic,0.002,0.002,5,0.5,2,2,-3.544921875,9.029887676239014,2
pauli-x-noise,deterministic,0.003,0.003,5,0.5,2,2,-3.400390625,9.051160335540771,2
depolarizing-noise,deterministic,0.001,0.001,5,0.5,2,2,-3.501953125,8.449938535690308,3
pauli-z-noise,deterministic,0.003,0.003,5,0.5,2,2,-3.490234375,8.988604307174683,2
pauli-x-noise,deterministic,0.001,0.001,5,0.5,2,2,-3.490234375,9.386300563812256,2
depolarizing-noise,deterministic,0.003,0.003,5,0.5,2,2,-3.41796875,8.464822053909302,2
pauli-x-noise,deterministic,0.002,0.002,5,0.5,2,2,-3.451171875,9.821488618850708,1
pauli-x-noise,deterministic,0.001,0.001,5,0.5,2,2,-3.46875,9.53949522972107,0
pauli-z-noise,deterministic,0.003,0.003,5,0.5,2,2,-3.537109375,9.664817094802856,0
pauli-y-noise,deterministic,0.002,0.002,5,0.5,2,2,-3.37109375,9.671262979507446,1
pauli-x-noise,deterministic,0.003,0.003,5,0.5,2,2,-3.337890625,8.712246417999268,0
pauli-y-noise,deterministic,0.001,0.001,5,0.5,2,2,-3.458984375,9.252517461776733,1
pauli-y-noise,deterministic,0.001,0.001,5,0.5,2,2,-3.4453125,9.335481643676758,0
depolarizing-noise,deterministic,0.003,0.003,5,0.5,2,2,-3.47265625,9.064337730407715,0
pauli-z-noise,deterministic,0.001,0.001,5,0.5,2,2,-3.46484375,9.333149194717407,4
depolarizing-noise,deterministic,0.003,0.003,5,0.5,2,2,-3.46484375,9.772352695465088,4
pauli-z-noise,deterministic,0.003,0.003,5,0.5,2,2,-3.384765625,9.59950065612793,3
pauli-x-noise,deterministic,0.002,0.002,5,0.5,2,2,-3.451171875,9.432199954986572,0
pauli-z-noise,deterministic,0.001,0.001,5,0.5,2,2,-3.48046875,9.02244520187378,0
pauli-y-noise,deterministic,0.002,0.002,5,0.5,2,2,-3.46484375,9.08703899383545,0
depolarizing-noise,deterministic,0.002,0.002,5,0.5,2,2,-3.359375,9.620300531387329,4
pauli-y-noise,deterministic,0.002,0.002,5,0.5,2,2,-3.462890625,10.128564357757568,2
pauli-z-noise,deterministic,0.001,0.001,5,0.5,2,2,-3.43359375,9.165597438812256,3
pauli-x-noise,deterministic,0.001,0.001,5,0.5,2,2,-3.494140625,8.86116886138916,1
pauli-z-noise,deterministic,0.003,0.003,5,0.5,2,2,-3.498046875,9.080267190933228,1
pauli-x-noise,deterministic,0.002,0.002,5,0.5,2,2,-3.447265625,9.027598142623901,4
pauli-x-noise,deterministic,0.002,0.002,5,0.5,2,2,-3.455078125,9.888914585113525,2
pauli-y-noise,deterministic,0.003,0.003,5,0.5,2,2,-3.43359375,9.861144781112671,4
pauli-y-noise,deterministic,0.002,0.002,5,0.5,2,2,-3.43359375,9.511172533035278,3
depolarizing-noise,deterministic,0.002,0.002,5,0.5,2,2,-3.435546875,9.277914047241211,0
depolarizing-noise,deterministic,0.003,0.003,5,0.5,2,2,-3.560546875,10.119935750961304,1
depolarizing-noise,deterministic,0.003,0.003,5,0.5,2,2,-3.412109375,9.372272729873657,3
depolarizing-noise,deterministic,0.001,0.001,5,0.5,2,2,-3.423828125,10.149843692779541,2
depolarizing-noise,deterministic,0.001,0.001,5,0.5,2,2,-3.525390625,8.950067281723022,4
depolarizing-noise,deterministic,0.001,0.001,5,0.5,2,2,-3.541015625,9.204748392105103,1
depolarizing-noise,deterministic,0.002,0.002,5,0.5,2,2,-3.4609375,9.4192373752594,3
depolarizing-noise,deterministic,0.002,0.002,5,0.5,2,2,-3.4609375,8.953113794326782,1
pauli-z-noise,deterministic,0.003,0.003,5,0.5,2,2,-3.3671875,10.337554693222046,4
pauli-x-noise,deterministic,0.001,0.001,5,0.5,2,2,-3.51171875,10.264907360076904,4
depolarizing-noise,deterministic,0.002,0.002,5,0.5,2,2,-3.572265625,10.845059394836426,2
pauli-z-noise,deterministic,0.002,0.002,5,0.5,2,2,-3.466796875,9.570695400238037,4
pauli-z-noise,deterministic,0.002,0.002,5,0.5,2,2,-3.326171875,10.901143789291382,1
pauli-y-noise,deterministic,0.003,0.003,5,0.5,2,2,-3.369140625,10.102250814437866,0
pauli-x-noise,deterministic,0.003,0.003,5,0.5,2,2,-3.5234375,11.549649953842163,1
pauli-y-noise,deterministic,0.003,0.003,5,0.5,3,2,-3.310546875,11.730870485305786,1
pauli-z-noise,deterministic,0.001,0.001,5,0.5,3,2,-3.47265625,11.721984624862671,1
pauli-y-noise,deterministic,0.001,0.001,5,0.5,3,2,-3.5859375,12.490156650543213,2
pauli-x-noise,deterministic,0.002,0.002,5,0.5,3,2,-3.306640625,12.51280403137207,3
pauli-y-noise,deterministic,0.001,0.001,5,0.5,3,2,-3.548828125,12.753804445266724,3
pauli-y-noise,deterministic,0.002,0.002,5,0.5,3,2,-3.30078125,13.280452489852905,4
pauli-y-noise,deterministic,0.002,0.002,5,0.5,3,2,-3.384765625,11.033633470535278,2
pauli-z-noise,deterministic,0.001,0.001,5,0.5,3,2,-3.427734375,11.387875318527222,0
pauli-x-noise,deterministic,0.003,0.003,5,0.5,3,2,-3.306640625,12.435119152069092,3
pauli-z-noise,deterministic,0.003,0.003,5,0.5,3,2,-3.60546875,11.240352392196655,1
pauli-y-noise,deterministic,0.003,0.003,5,0.5,3,2,-3.408203125,11.418127059936523,4
pauli-x-noise,deterministic,0.003,0.003,5,0.5,3,2,-3.44140625,12.517026424407959,2
pauli-x-noise,deterministic,0.003,0.003,5,0.5,3,2,-3.3828125,12.946128368377686,4
pauli-y-noise,deterministic,0.003,0.003,5,0.5,3,2,-3.322265625,13.764414310455322,3
pauli-y-noise,deterministic,0.003,0.003,5,0.5,3,2,-3.357421875,12.90756368637085,2
pauli-z-noise,deterministic,0.003,0.003,5,0.5,3,2,-3.68359375,12.56558346748352,0
